,reviews,sentiment
281,"The film begins with the aftereffects of the culling by bad guy Thanos. That's where everything starts to go wrong. According to the story, half of all life disappears in the universe. I can't speak for the universe, but I can speak for Earth when I say this is seriously overblown.Being Gen-X, I actually remember a time when the population of the planet was at 3.4 billion people. It was 1971. One of the big problems that faced us was... wait for it... overpopulation. Still, with that many people we managed to send people to the moon, create things and still, somehow, survive. All that would happen would be a drastic reduction in real estate prices, a surplus of goods and the Earth would get around four decades of time to stop the train wreck of climate change. In the Avenger Endgame, people prefer to mope and everyone has forgotten how to clean things.Instead, the Avengers get weepy. They decide to ""fix"" things through time travel. This is, believe it or not, the highlight of the film. Once they accomplish their ""time heist"" the punching begins. Then the punching continues. Then it's followed by more punching. More Avengers join in the punching. Much CGI nonsense follows. Capitan America gets a scrape on his face, the only part of him that seems susceptible to damage. Everyone carries the magic glove around while, yes, more punching follows.Finally, when they run out of punches, Iron Man snaps his fingers and it all stops. Tears are shed and the viewer is left asking why this mess couldn't take about two hours less than it did. Overall, I give it a seven for the time travel, take away three for the endless punch fest and two more for the fact that the whole thing is stupid-absurd. It's a great film to watch on a plane where you can skip through most of it.",0
282," This movie was the worst, most cringeworthy waste of a good story I have ever seen ",0
283,They wanted to make a film and tell a story with CGI. They failed. Why are actors giving their faces for this? Its the only human thing left in it. Everything else is just CGI. Tells me nothing.,0
284,Endgame is one of those movies that uses the hype and nostalgia of the old ones to give off an illusion that it's good when in reality its unoriginal CGI filled poorly written garbage,0
285, Fake reviews ,0
286,Everything is great except the time travel concept.,1
287,I had very high hopes from this one. but it was a big dissapoinment. They should have come up with better idea than time travel and no action at all. Last 8 mins action is not enough.,1
288,"So so disappointing... I am speechless, boring, stupid... All i was doing is watching how much is left till the end of the movie...",0
289,Finally it has come to an end. No idea whatsoever why I have watched these very merican action movies. Do yourself a favour and watch paint dry instead. The entire movie I was wondering: What the hell is going on now... Maybe it could have saved the movie if they had cut down on the cost of the special effects and payed for a decent manuscript. Who knows. Another thought... Why can anyone but Thor carry mjølner? If anyone find these magic stones please undo this movie. Thanks.,0
290,Endgame is a movie that makes the audience cry and laugh through the entire three hour long run time. It's laughably bad and sadly disappointing.,0
291,Potboiler at best ... confusing to say the least. This was just an opportunity for these actors to make a shed load of money without trying. How it ever got 8.6 is beyond me ..,0
292, Maximum mediocrity ,0
293," 2 and a half hours of fluff, 30 minutes of decent action ",0
294, idiotic ,0
295, Why? ,0
296,"This film is so garbage I can't even comprehend it, none of the ""emotional""scenes don't even make a tear shed at all, Tony Stark's death was terribly written and acted out, Robert Downey Jr.'s performance is horrid. The action scenes are slow and drawn out, and the ending scene is completely disappointing. This is a very inadequate superhero film compared to others such as The Incredible Hulk (2003) and Steel (1997). To sum it up a terrible example of Marvel's avengers.",0
297, Thanks Russo Brothers for destroying the MCU ,1
298,"As Avengers and Iron Man big fan, I'm writing this review, and I'm tryna watching this movie first time at home. Well, if in the cinema I was waiting something great, second time I'm knew there's nothing. Some sad scenes and dramatic tear-jerking, dear directors, are you serious? It's super hero movie not a drama come-on! Directors of this movie attempted to create Santa Barbara. Action scenes very poor like in low budget movies. There's no some great Iron Man's suit regeneration, or other new features. Just couple seconds of poor action with Tony Stark awaits you. If you need love line between Natasha and Archer, maybe it's worth watch it, otherwise no",0
